,0,1
26,"[0, 0.04428772676658627, 0.32331550794258185, (1.5970361165300993e-16-2.6081579074750665j), (1.295684596091345e-16-2.116013526501602j), (-4.291140946501953e-18+0.07007964989562071j), (1.6131574696854414e-17-0.2634486075182795j), (4.085562437588008e-17-0.6672229806067408j), (7.014638813848676e-17-1.1455774544517718j), (-3.753555024179243e-18+0.061300205525260255j), (1.4112295919239293e-18-0.023047128248021916j), (1.3033049071196095e-17-0.21284584388364403j), (2.970714300469384e-17-0.4851544629092586j), (-5.254377885355453e-18+0.08581050289787644j), (-5.2807153699553816e-18+0.08624062666283898j), (5.932010408785745e-18-0.09687708183152632j), (2.4378942935420442e-17-0.3981383522562425j), (-7.405997935465944e-18+0.12094912493336508j), (-3.680894322545659e-17+0.6011356621531109j), (-7.128939807240132e-17+1.1642442232656107j), (-7.07785258128518e-17+1.1559010461159995j)]","[0, 0.3814103381354797, 0.6602538714416814, (3.624638999320703e-17-0.5919484706683296j), (-6.449856161337733e-17+1.0533414476448841j), (3.542948047358141e-17-0.5786073257734196j), (7.934945303208466e-17-1.2958749100121085j), (1.082517078209302e-16-1.767884550815782j), (1.2481446718263234e-16-2.0383749383011174j), (2.455333155008451e-17-0.4009863344627936j), (6.171616912211869e-17-1.0079015298956056j), (1.038972560277947e-16-1.6967709563301359j), (1.180663338751998e-16-1.9281695580701665j), (2.0934067347075893e-17-0.34187926448100797j), (6.049054558526503e-17-0.9878855785583386j), (1.1357307158386088e-16-1.8547890161136233j), (1.4387083163625325e-16-2.3495889873949243j), (1.754362297685995e-17-0.2865091059573177j), (7.922532017125561e-17-1.2938476665503127j), (1.7361631354656413e-16-2.8353695721483545j), (2.1513265212883382e-16-3.5133828346037004j)]"
27,"[0, 0.05295325947578892, 0.3097296028806474, (1.483021156210269e-16-2.4219573467922446j), (1.156497121047979e-16-1.8887031295115906j), (-4.4311564400461125e-18+0.07236627643384616j), (1.5777702926168328e-17-0.2576694429308659j), (4.2417853666531483e-17-0.6927361210769415j), (7.300439614790207e-17-1.192252267326883j), (-3.472823777666517e-18+0.05671551634454002j), (8.931306668412434e-19-0.014585930693863337j), (1.214631592942347e-17-0.19836439270294434j), (2.5446106825033714e-17-0.41556646116660384j), (-4.748092758899402e-18+0.07754223931675988j), (-6.576895201245199e-18+0.10740884973241736j), (6.322956129046999e-19-0.01032617099632202j), (1.3508534936907273e-17-0.22061111736563455j), (-6.587606963169644e-18+0.10758378608029992j), (-3.425487737385503e-17+0.559424601406783j), (-6.489621235642688e-17+1.0598355771086023j), (-6.329336985880728e-17+1.0336591726345032j)]","[0, 0.2747299437384995, 0.3717364917728392, (-9.203907886115379e-18+0.1503112226729127j), (-8.106209823297622e-17+1.32384452871497j), (2.9940102291195235e-17-0.48895897677666245j), (6.85554810024019e-17-1.1195959692236634j), (9.42149557155591e-17-1.5386469924414978j), (1.1051226470927873e-16-1.8048022464309168j), (2.0722681344333973e-17-0.33842706907431447j), (5.388436666646844e-17-0.8799984894254381j), (9.0560877036324e-17-1.4789713589155016j), (1.0591478867435638e-16-1.72971976488402j), (1.7149838517790534e-17-0.28007811770268654j), (5.268181775574081e-17-0.860359375330421j), (1.0057052962582521e-16-1.6424413911969773j), (1.3170905018718518e-16-2.1509720235889427j), (1.3976504639519762e-17-0.22825364258904282j), (6.96992661226938e-17-1.138275397791774j), (1.5641431927756476e-16-2.5544396863890304j), (1.9903957466758886e-16-3.2505629346545954j)]"
28,"[0, 0.09673651098562772, 0.3943290798894315, (1.6447177711218892e-16-2.6860279588645573j), (1.2424774259956422e-16-2.029119623487692j), (6.06164995480211e-19-0.009899425628715914j), (2.4597233834817804e-17-0.4017033131829252j), (5.3985877421200283e-17-0.8816562858578874j), (8.570253676100083e-17-1.3996286410199297j), (-1.0284132927946728e-19+0.0016795263638637594j), (5.969331000100186e-18-0.09748657334108524j), (1.7881689723414376e-17-0.29203015491265405j), (3.049467548904976e-17-0.4980158444096917j), (-1.73909266732458e-18+0.028401538607464676j), (5.149688698511122e-18-0.08410079872983028j), (2.059900780801255e-17-0.33640732695099324j), (3.7184998790422503e-17-0.6072771155946702j), (-4.446153085698873e-18+0.07261119024349645j), (-2.260707714808655e-17+0.36920158798155484j), (-3.999285552093188e-17+0.6531328959300995j), (-3.625244625534937e-17+0.5920473769349617j)]","[0, 0.31036982043374856, 0.4698981199541828, (8.091299399572533e-20-0.00132140947172785j), (-8.80377581973894e-17+1.437765701240304j), (3.002486477005649e-17-0.49034325310711585j), (7.072788501199584e-17-1.1550740190761835j), (9.891843790152333e-17-1.6154606858139704j), (1.157871900684629e-16-1.8909483150419932j), (2.0969868921455846e-17-0.3424639485614282j), (5.619136829877561e-17-0.917674685270859j), (9.618268432019027e-17-1.5707824392658585j), (1.1320557947805583e-16-1.8487874145733114j), (1.8155505993278704e-17-0.29650191395460757j), (5.638711115535297e-17-0.9208714087133019j), (1.1027227414700242e-16-1.8008829031158744j), (1.454549403688985e-16-2.375459446269241j), (1.5493927632639755e-17-0.25303504068972754j), (7.546710492697675e-17-1.2324713538551668j), (1.6840714091854437e-16-2.7502973271280498j), (2.1088674653145401e-16-3.444041934021819j)]"
29,"[0, 0.050210370296318585, 0.32316902562476985, (1.344906622434883e-16-2.1963991958681626j), (1.1236138822259125e-16-1.8350007251204452j), (7.172888700581247e-19-0.011714216222302285j), (2.6232483455127956e-17-0.42840896613443213j), (5.365955208309071e-17-0.8763269886542076j), (8.228732746241444e-17-1.3438540405234567j), (-4.475081604029516e-19+0.007308362880048749j), (9.683058898948207e-18-0.15813635254981157j), (2.4680772241758396e-17-0.4030675989018566j), (3.656970970676906e-17-0.5972286822981175j), (-2.0598987390473542e-18+0.03364069935072767j), (3.2947447172637442e-18-0.053807264585310204j), (1.5863250197405105e-17-0.25906653589344647j), (2.821531584281552e-17-0.46079107645502554j), (-4.631448750579241e-18+0.07563729809776722j), (-2.0429078065188368e-17+0.3336321636477046j), (-3.1942251170812986e-17+0.5216565493504319j), (-2.0812205101681145e-17+0.33988910298334857j)]","[0, 0.2542004011767983, 0.4334279818005528, (3.7520385914928345e-18-0.06127544030009551j), (-7.96775408088892e-17+1.3012329900239614j), (2.907741384788743e-17-0.47487020532176716j), (6.772455564690445e-17-1.1060259283583955j), (9.351919127800079e-17-1.5272842968782916j), (1.123973191579536e-16-1.8355875218260318j), (2.070025067828615e-17-0.3380607484982359j), (5.2631576185858975e-17-0.8595388682272003j), (8.538008415816938e-17-1.3943625903830283j), (9.683813410684895e-17-1.5814867466157823j), (1.7990531649064302e-17-0.2938076784521057j), (5.648938099413599e-17-0.9225416019290803j), (1.1020415592912739e-16-1.7997704481954442j), (1.459935476094113e-16-2.3842555700314194j), (1.4956919495493694e-17-0.24426503226738164j), (7.47302225179523e-17-1.2204371508582292j), (1.7181447698065797e-16-2.805943347915201j), (2.260014711306537e-16-3.6908841192089783j)]"
30,"[0, 0.050210370296318585, 0.32316902562476985, (1.344906622434883e-16-2.1963991958681626j), (1.1236138822259125e-16-1.8350007251204452j), (7.172888700581247e-19-0.011714216222302285j), (2.6232483455127956e-17-0.42840896613443213j), (5.365955208309071e-17-0.8763269886542076j), (8.228732746241444e-17-1.3438540405234567j), (-4.475081604029516e-19+0.007308362880048749j), (9.683058898948207e-18-0.15813635254981157j), (2.4680772241758396e-17-0.4030675989018566j), (3.656970970676906e-17-0.5972286822981175j), (-2.0598987390473542e-18+0.03364069935072767j), (3.2947447172637442e-18-0.053807264585310204j), (1.5863250197405105e-17-0.25906653589344647j), (2.821531584281552e-17-0.46079107645502554j), (-4.631448750579241e-18+0.07563729809776722j), (-2.0429078065188368e-17+0.3336321636477046j), (-3.1942251170812986e-17+0.5216565493504319j), (-2.0812205101681145e-17+0.33988910298334857j)]","[0, 0.2542004011767983, 0.4334279818005528, (3.7520385914928345e-18-0.06127544030009551j), (-7.96775408088892e-17+1.3012329900239614j), (2.907741384788743e-17-0.47487020532176716j), (6.772455564690445e-17-1.1060259283583955j), (9.351919127800079e-17-1.5272842968782916j), (1.123973191579536e-16-1.8355875218260318j), (2.070025067828615e-17-0.3380607484982359j), (5.2631576185858975e-17-0.8595388682272003j), (8.538008415816938e-17-1.3943625903830283j), (9.683813410684895e-17-1.5814867466157823j), (1.7990531649064302e-17-0.2938076784521057j), (5.648938099413599e-17-0.9225416019290803j), (1.1020415592912739e-16-1.7997704481954442j), (1.459935476094113e-16-2.3842555700314194j), (1.4956919495493694e-17-0.24426503226738164j), (7.47302225179523e-17-1.2204371508582292j), (1.7181447698065797e-16-2.805943347915201j), (2.260014711306537e-16-3.6908841192089783j)]"
31,"[0, 0.06922024615676602, 0.2983132197149558, (1.2835947464155203e-16-2.0962693036215976j), (1.0645729220891075e-16-1.7385795199567822j), (2.5785034397360173e-18-0.04211015684736647j), (2.5507272600059258e-17-0.4165653740787697j), (5.00331619463965e-17-0.8171035433437875j), (7.658781180189962e-17-1.2507738860743038j), (7.16451027678868e-19-0.011700533217866392j), (9.969453072830101e-18-0.16281352435283747j), (2.858954069670815e-17-0.4669026321158607j), (4.61431633027768e-17-0.7535750444112289j), (-9.802962050745507e-19+0.016009451962101583j), (4.879052618867264e-18-0.079680976135556j), (2.2466680152422485e-17-0.36690873104089544j), (3.995733886399723e-17-0.6525528649046743j), (-2.3005420023778888e-18+0.03757070208291265j), (-1.4408637657146228e-17+0.23531091033231918j), (-2.3526215965214043e-17+0.3842122640028768j), (-2.020476235986504e-17+0.32996881017338847j)]","[0, 0.1493964467038851, 0.21297869179606996, (-3.2412780578499e-17+0.5293408777300694j), (-9.139810842670727e-17+1.492644385145859j), (2.2623638131800058e-17-0.36947204937050443j), (5.179878067445558e-17-0.8459382853982048j), (6.95298923523925e-17-1.1355093142088302j), (8.238203222169147e-17-1.3454006866150967j), (1.6593719652896368e-17-0.27099600741127255j), (4.243195555462711e-17-0.6929664223867632j), (7.60657088409034e-17-1.2422472976512626j), (9.447322684122492e-17-1.5428648800127651j), (1.4026423363250923e-17-0.2290688772145024j), (4.430770214245873e-17-0.7235996888785808j), (8.885026907733588e-17-1.4510350108977854j), (1.1941724976341093e-16-1.9502316887865767j), (1.0680418980496552e-17-0.17442447876290004j), (5.200282239720133e-17-0.8492705396104038j), (1.2308344511942702e-16-2.0101052026612494j), (1.6328873123388445e-16-2.6667073534601555j)]"
32,"[0, 0.08512421868391863, 0.2750304491459699, (1.0632460782952917e-16-1.736412619598671j), (9.003327796393098e-17-1.470355012181727j), (3.287319004028074e-18-0.05368599348509029j), (2.3722736775802467e-17-0.3874216923984803j), (4.5544138495199983e-17-0.7437922269001901j), (6.902339077890885e-17-1.1272375157794985j), (7.829039224391525e-19-0.012785791347909303j), (9.218436962789641e-18-0.150548500501661j), (2.2302368830186237e-17-0.36422532350901526j), (3.4391064211053025e-17-0.561648701241818j), (-1.1320351353492648e-18+0.018487536751615758j), (2.2810955192732798e-18-0.03725311691275342j), (1.1502142785110361e-17-0.18784424689826654j), (2.180946327662765e-17-0.3561755649353307j), (-3.3727796782908e-18+0.05508167221176033j), (-1.4081849660049994e-17+0.2299740573339893j), (-2.0079156057178833e-17+0.3279175035799501j), (-1.0500731279463763e-17+0.17148995590850816j)]","[0, 0.21565121047511077, 0.3207157767165487, (-4.1125290037664726e-18+0.06716269550746837j), (-7.745137616330199e-17+1.2648769623572553j), (2.4467641299140623e-17-0.39958690646439365j), (5.51422397530121e-17-0.9005411158777252j), (7.302679796998168e-17-1.1926181168452124j), (8.759955092884811e-17-1.4306092334514462j), (1.7547575540205448e-17-0.2865736562153717j), (4.825103137127248e-17-0.7879991423627895j), (7.903208728797511e-17-1.2906919340825505j), (9.311744260224213e-17-1.5207232430946478j), (1.5393824882798446e-17-0.25140023872215606j), (4.760356634712535e-17-0.7774252360806202j), (8.95824665162405e-17-1.4629927025263334j), (1.1872277382445176e-16-1.9388900360023995j), (1.3305501614840806e-17-0.21729533158629272j), (6.731058687937874e-17-1.099265305331186j), (1.559917631068545e-16-2.547538820424992j), (2.100508463619609e-16-3.4303906482784505j)]"
33,"[0, 0.09910702461475661, 0.3143510540245905, (1.1833700793000023e-16-1.9325900008458121j), (9.460201926516573e-17-1.5449682199150212j), (5.178043037884322e-18-0.08456386023283574j), (2.2508385948246124e-17-0.3675898383749068j), (3.880883078419733e-17-0.6337963045543833j), (5.5292619633470415e-17-0.902997005699395j), (2.931724891135206e-18-0.047878700914849685j), (1.1123170395011722e-17-0.1816551580873131j), (2.5522184792559455e-17-0.4168089086637714j), (3.717268438129947e-17-0.6070760060317888j), (1.5010384759878001e-18-0.024513818629712365j), (2.4057784287679426e-18-0.03928934335096355j), (9.434152965936445e-18-0.1540714101813661j), (1.5534571231374954e-17-0.2536988010288473j), (2.302749178679806e-19-0.003760674800739396j), (-5.4283287603954496e-18+0.0886513362738524j), (-8.827109259265407e-18+0.14415763410987045j), (-7.104602641110309e-18+0.11602696624131643j)]","[0, 0.11836757787082496, 0.16532443072841427, (-2.469140047667928e-17+0.40324117115025154j), (-7.187357785269699e-17+1.1737846030829162j), (1.8394252285308442e-17-0.3004009367944331j), (4.378782358245018e-17-0.7151094276804867j), (5.978467832131963e-17-0.9763578913192611j), (7.191516979195336e-17-1.1744638509980754j), (1.3006695951373246e-17-0.21241546477611364j), (3.260966162905096e-17-0.5325561892907421j), (5.973913158883137e-17-0.9756140567292394j), (7.565915985199278e-17-1.2356078488045636j), (1.2024902980765243e-17-0.19638156877782964j), (3.221380976128987e-17-0.5260914376899263j), (6.52721168828188e-17-1.065974563903058j), (8.736902761522508e-17-1.4268445020401768j), (1.1000802406612705e-17-0.17965673717959973j), (5.18834957294061e-17-0.8473217872374208j), (1.2067163000025759e-16-1.970717272674438j), (1.606722116074835e-16-2.6239763451690683j)]"
34,"[0, 0.08587521071561283, 0.2804423769418896, (1.1363100733206184e-16-1.8557351786846001j), (8.473544193564841e-17-1.3838347839498626j), (3.885510854152019e-18-0.06345520776859521j), (2.1308963741084448e-17-0.34800178722421155j), (3.618601728811091e-17-0.5909625095710049j), (5.060838277714006e-17-0.8264976124116046j), (2.223091851075195e-18-0.036305845124047165j), (7.66911982618634e-18-0.1252462315097852j), (1.7764810304592968e-17-0.2901213691484193j), (2.5884895479169516e-17-0.4227324237027621j), (1.2443121699084131e-18-0.020321159876868198j), (1.6951837997961179e-18-0.027684452382129618j), (7.702496847520521e-18-0.1257913196340904j), (1.2057013032319905e-17-0.19690596571541227j), (6.881889993793223e-19-0.011238979269099732j), (-1.7367893035166124e-18+0.02836392182179928j), (-3.7227733520800686e-19+0.0060797502670517055j), (3.5962052874533966e-18-0.05873048931262817j)]","[0, 0.07355249243378306, 0.12440439729854894, (-3.894305124025156e-17+0.6359882909483j), (-8.299969872357644e-17+1.355487946097831j), (1.5825222472158094e-17-0.25844549601038j), (3.35914930694174e-17-0.5485907135478589j), (4.2550489357561645e-17-0.6949022262939315j), (4.578837270213727e-17-0.7477808741919207j), (1.1550278535350415e-17-0.18863036335688246j), (2.928993140001718e-17-0.47834088033235334j), (5.063787568802745e-17-0.826979268198529j), (5.700655254702325e-17-0.930987654345946j), (1.0623069022799236e-17-0.17348788287684955j), (2.7352925490065016e-17-0.44670717318837055j), (4.776672583283677e-17-0.7800898326945178j), (5.970918124993165e-17-0.975124930575959j), (9.548116108716905e-18-0.15593256954355614j), (4.042920856476989e-17-0.6602590819315133j), (9.191470352287956e-17-1.501081023310136j), (1.2020451413162927e-16-1.9630886916181929j)]"
35,"[0, 0.08587521071561283, 0.2804423769418896, (1.1363100733206184e-16-1.8557351786846001j), (8.473544193564841e-17-1.3838347839498626j), (3.885510854152019e-18-0.06345520776859521j), (2.1308963741084448e-17-0.34800178722421155j), (3.618601728811091e-17-0.5909625095710049j), (5.060838277714006e-17-0.8264976124116046j), (2.223091851075195e-18-0.036305845124047165j), (7.66911982618634e-18-0.1252462315097852j), (1.7764810304592968e-17-0.2901213691484193j), (2.5884895479169516e-17-0.4227324237027621j), (1.2443121699084131e-18-0.020321159876868198j), (1.6951837997961179e-18-0.027684452382129618j), (7.702496847520521e-18-0.1257913196340904j), (1.2057013032319905e-17-0.19690596571541227j), (6.881889993793223e-19-0.011238979269099732j), (-1.7367893035166124e-18+0.02836392182179928j), (-3.7227733520800686e-19+0.0060797502670517055j), (3.5962052874533966e-18-0.05873048931262817j)]","[0, 0.07355249243378306, 0.12440439729854894, (-3.894305124025156e-17+0.6359882909483j), (-8.299969872357644e-17+1.355487946097831j), (1.5825222472158094e-17-0.25844549601038j), (3.35914930694174e-17-0.5485907135478589j), (4.2550489357561645e-17-0.6949022262939315j), (4.578837270213727e-17-0.7477808741919207j), (1.1550278535350415e-17-0.18863036335688246j), (2.928993140001718e-17-0.47834088033235334j), (5.063787568802745e-17-0.826979268198529j), (5.700655254702325e-17-0.930987654345946j), (1.0623069022799236e-17-0.17348788287684955j), (2.7352925490065016e-17-0.44670717318837055j), (4.776672583283677e-17-0.7800898326945178j), (5.970918124993165e-17-0.975124930575959j), (9.548116108716905e-18-0.15593256954355614j), (4.042920856476989e-17-0.6602590819315133j), (9.191470352287956e-17-1.501081023310136j), (1.2020451413162927e-16-1.9630886916181929j)]"
36,"[0, 0.11091694639849048, 0.29841615323558046, (1.1094991470987828e-16-1.8119496133436341j), (8.45617987994599e-17-1.3809989763307284j), (5.08695500089909e-18-0.08307627969861721j), (2.3886675655219655e-17-0.390099017477537j), (3.69625305062505e-17-0.6036439327973625j), (4.6942303165879724e-17-0.7666259887922425j), (2.5483774406409367e-18-0.041618161945390565j), (1.0138154569873323e-17-0.1655686288802927j), (1.932161235937064e-17-0.31554587613053986j), (2.352396412040466e-17-0.38417548858630846j), (1.3009801037455748e-18-0.021246617468013925j), (2.805015623816508e-18-0.04580938154200002j), (9.575234016319873e-18-0.15637543858337805j), (1.5032898281570345e-17-0.24550586000856467j), (5.708657930395499e-19-0.00932294590468058j), (-4.923278830549254e-19+0.008040324498421965j), (2.5170797449868573e-18-0.04110703178646033j), (7.66437821888013e-18-0.12516879518594862j)]","[0, 0.08141086473218974, 0.05989807137990705, (-5.1216828817261665e-17+0.8364342903263344j), (-8.105934563372356e-17+1.3237995753577314j), (1.556207925420076e-17-0.25414804113374867j), (3.009924448777765e-17-0.49155796608024316j), (3.6009157763813406e-17-0.5880741743478101j), (3.78228754019514e-17-0.6176944312153538j), (1.1129273762294112e-17-0.1817548336392623j), (2.4590494856741057e-17-0.4015932573189579j), (4.10456467183649e-17-0.6703262809643151j), (4.2018178869260094e-17-0.6862089362992625j), (9.833810746312631e-18-0.16059831705205635j), (2.019102815285749e-17-0.32974451355142187j), (2.966342859352167e-17-0.4844405523972219j), (3.2089650182259455e-17-0.5240637578867885j), (8.785461695268046e-18-0.14347747777375203j), (3.452962760124481e-17-0.5639116131326303j), (7.427496245627352e-17-1.2130021898230026j), (9.598865399727464e-17-1.5676136836205457j)]"
37,"[0, 0.11608131681034874, 0.3066178433725326, (9.944371419379513e-17-1.6240390986696198j), (7.236434336111881e-17-1.1817994120672457j), (5.236561805831229e-18-0.08551954423883079j), (2.267522224936653e-17-0.3703144819413059j), (3.513456431950438e-17-0.5737909794720638j), (4.372347651024623e-17-0.7140585602426467j), (3.0940606968754514e-18-0.050529845813987465j), (1.1549514065414073e-17-0.18861787861537374j), (2.1928208921975075e-17-0.35811482849164916j), (2.619009366283663e-17-0.4277166882903902j), (2.1590828948938564e-18-0.03526049953990153j), (5.492858232799274e-18-0.08970518253301468j), (1.2298935085793031e-17-0.2008568526754984j), (1.5212476825963805e-17-0.24843860019975267j), (1.6274389458776898e-18-0.026578094957840515j), (4.286026908444381e-18-0.06999613131604115j), (9.873479577689138e-18-0.16124615823212765j), (1.332250195104958e-17-0.21757296814600302j)]","[0, 0.0812465202155586, 0.07681216027537222, (-3.114602077819194e-17+0.5086531202282488j), (-6.055672479193545e-17+0.9889663670226778j), (1.2615398910448854e-17-0.2060250991425803j), (2.2639790921110062e-17-0.3697358444389479j), (2.2296403426379924e-17-0.36412790107161586j), (1.792522709559331e-17-0.29274117415851736j), (8.671007838631781e-18-0.14160830444612887j), (1.6387038153369567e-17-0.26762064237262306j), (2.3645223241327676e-17-0.38615580031386026j), (1.9323172396106117e-17-0.31557135346386667j), (7.519995681376161e-18-0.12281084940754959j), (1.293549035893072e-17-0.21125258920264864j), (1.756147113452569e-17-0.28680058849217044j), (1.553191778291156e-17-0.25365546692688024j), (6.844796574583333e-18-0.11178401118345219j), (2.927067066861265e-17-0.4780263287176683j), (6.625409750247295e-17-1.0820115244428292j), (8.965456597497395e-17-1.4641701760441452j)]"
38,"[0, 0.13524513563574178, 0.35489366454549875, (1.0531615563607025e-16-1.7199433454510387j), (7.216867943090905e-17-1.178603977590203j), (6.884090195721093e-18-0.11242572471530672j), (2.5683546217584422e-17-0.4194441407182268j), (3.556315951009293e-17-0.5807904701151938j), (3.9910272082454916e-17-0.6517842060297222j), (4.506067031398494e-18-0.07358965923131132j), (1.4375047634859997e-17-0.2347623436384836j), (2.4753059909521524e-17-0.40424814610638055j), (2.801393680359474e-17-0.45750230716479445j), (3.7441153439604534e-18-0.06114604384818957j), (8.596497121331393e-18-0.14039145208751797j), (1.6487251242831488e-17-0.26925724632294884j), (2.0432323524126992e-17-0.33368516601444226j), (3.429651968633404e-18-0.056010467197909815j), (1.4153583610632093e-17-0.23114556165069586j), (3.2482409894350426e-17-0.5304780107532383j), (4.221115536079348e-17-0.6893604815720341j)]","[0, 0.005126924825790402, -0.006317214913208378, (-3.42031724375101e-17+0.5585801957155921j), (-5.163061887374296e-17+0.8431919947807026j), (8.58851918752615e-18-0.14026116254100057j), (1.3345082853133199e-17-0.21794174226274166j), (1.1489316074084483e-17-0.18763477081038862j), (4.497138198768911e-18-0.07344384032849298j), (6.063299649019466e-18-0.09902119783828238j), (8.557011047149188e-18-0.13974659555893035j), (1.0570166487856763e-17-0.17262391891631326j), (3.496412491969051e-18-0.05710074928384885j), (6.054509563447895e-18-0.09887764484687799j), (7.774280269231724e-18-0.12696363187564744j), (6.956683105366097e-18-0.11361125689806419j), (9.883667550578084e-19-0.016141254045590088j), (6.566306640411336e-18-0.10723592541103369j), (2.6777456052868124e-17-0.43730904406905946j), (5.627292850406272e-17-0.9190066645050985j), (7.243009896712995e-17-1.1828732826078279j)]"
39,"[0, 0.13524513563574178, 0.35489366454549875, (1.0531615563607025e-16-1.7199433454510387j), (7.216867943090905e-17-1.178603977590203j), (6.884090195721093e-18-0.11242572471530672j), (2.5683546217584422e-17-0.4194441407182268j), (3.556315951009293e-17-0.5807904701151938j), (3.9910272082454916e-17-0.6517842060297222j), (4.506067031398494e-18-0.07358965923131132j), (1.4375047634859997e-17-0.2347623436384836j), (2.4753059909521524e-17-0.40424814610638055j), (2.801393680359474e-17-0.45750230716479445j), (3.7441153439604534e-18-0.06114604384818957j), (8.596497121331393e-18-0.14039145208751797j), (1.6487251242831488e-17-0.26925724632294884j), (2.0432323524126992e-17-0.33368516601444226j), (3.429651968633404e-18-0.056010467197909815j), (1.4153583610632093e-17-0.23114556165069586j), (3.2482409894350426e-17-0.5304780107532383j), (4.221115536079348e-17-0.6893604815720341j)]","[0, 0.005126924825790402, -0.006317214913208378, (-3.42031724375101e-17+0.5585801957155921j), (-5.163061887374296e-17+0.8431919947807026j), (8.58851918752615e-18-0.14026116254100057j), (1.3345082853133199e-17-0.21794174226274166j), (1.1489316074084483e-17-0.18763477081038862j), (4.497138198768911e-18-0.07344384032849298j), (6.063299649019466e-18-0.09902119783828238j), (8.557011047149188e-18-0.13974659555893035j), (1.0570166487856763e-17-0.17262391891631326j), (3.496412491969051e-18-0.05710074928384885j), (6.054509563447895e-18-0.09887764484687799j), (7.774280269231724e-18-0.12696363187564744j), (6.956683105366097e-18-0.11361125689806419j), (9.883667550578084e-19-0.016141254045590088j), (6.566306640411336e-18-0.10723592541103369j), (2.6777456052868124e-17-0.43730904406905946j), (5.627292850406272e-17-0.9190066645050985j), (7.243009896712995e-17-1.1828732826078279j)]"
40,"[0, 0.10968436252375693, 0.32384469181143427, (1.0357773228539786e-16-1.691552737614024j), (6.898202968359746e-17-1.1265620378320578j), (5.394406546924825e-18-0.08809734448627343j), (2.1943140365687345e-17-0.35835867747280303j), (3.0125239412943873e-17-0.49198249542510114j), (3.321591049390103e-17-0.5424569846102114j), (3.751774487732017e-18-0.06127112715836351j), (1.372656877969591e-17-0.22417188023931278j), (2.4167801459153325e-17-0.39469015026993726j), (2.7515320217673073e-17-0.44935928035463474j), (3.020016028407702e-18-0.04932060461041265j), (7.889307599876632e-18-0.12884217074456855j), (1.6830117833019305e-17-0.27485668267352004j), (2.13018842641142e-17-0.347886170591315j), (2.3869004538024154e-18-0.03898104262329789j), (1.080852833172513e-17-0.17651666324119655j), (2.5547924374883885e-17-0.4172292679435629j), (3.3062039061825516e-17-0.5399440734233675j)]","[0, -0.013182926606221862, -0.015112752284533598, (-3.663341285066626e-17+0.5982690335886538j), (-4.800280775037515e-17+0.7839453429967983j), (5.149828106531338e-18-0.08410307543557619j), (6.6717411862866644e-18-0.10895780221581913j), (3.2235414530847845e-18-0.05264442703527481j), (-5.962345692361158e-18+0.09737249460844344j), (3.642977571025619e-18-0.05949433867074167j), (4.315917765218676e-18-0.07048428605249425j), (5.772147080524853e-18-0.09426631555389924j), (-5.841553820635991e-19+0.009539981363937926j), (3.874209281899952e-18-0.06327063908707928j), (2.6738490164468893e-18-0.04366726828190017j), (-1.952196189111556e-18+0.031881783228776675j), (-1.1943085938617477e-17+0.19504539507934399j), (4.9140744617053144e-18-0.08025292623353418j), (2.29518752716644e-17-0.3748325686662373j), (5.301642894845582e-17-0.8658239908089079j), (6.949198278329208e-17-1.1348902039620747j)]"
41,"[0, 0.10968436252375693, 0.32384469181143427, (1.0357773228539786e-16-1.691552737614024j), (6.898202968359746e-17-1.1265620378320578j), (5.394406546924825e-18-0.08809734448627343j), (2.1943140365687345e-17-0.35835867747280303j), (3.0125239412943873e-17-0.49198249542510114j), (3.321591049390103e-17-0.5424569846102114j), (3.751774487732017e-18-0.06127112715836351j), (1.372656877969591e-17-0.22417188023931278j), (2.4167801459153325e-17-0.39469015026993726j), (2.7515320217673073e-17-0.44935928035463474j), (3.020016028407702e-18-0.04932060461041265j), (7.889307599876632e-18-0.12884217074456855j), (1.6830117833019305e-17-0.27485668267352004j), (2.13018842641142e-17-0.347886170591315j), (2.3869004538024154e-18-0.03898104262329789j), (1.080852833172513e-17-0.17651666324119655j), (2.5547924374883885e-17-0.4172292679435629j), (3.3062039061825516e-17-0.5399440734233675j)]","[0, -0.013182926606221862, -0.015112752284533598, (-3.663341285066626e-17+0.5982690335886538j), (-4.800280775037515e-17+0.7839453429967983j), (5.149828106531338e-18-0.08410307543557619j), (6.6717411862866644e-18-0.10895780221581913j), (3.2235414530847845e-18-0.05264442703527481j), (-5.962345692361158e-18+0.09737249460844344j), (3.642977571025619e-18-0.05949433867074167j), (4.315917765218676e-18-0.07048428605249425j), (5.772147080524853e-18-0.09426631555389924j), (-5.841553820635991e-19+0.009539981363937926j), (3.874209281899952e-18-0.06327063908707928j), (2.6738490164468893e-18-0.04366726828190017j), (-1.952196189111556e-18+0.031881783228776675j), (-1.1943085938617477e-17+0.19504539507934399j), (4.9140744617053144e-18-0.08025292623353418j), (2.29518752716644e-17-0.3748325686662373j), (5.301642894845582e-17-0.8658239908089079j), (6.949198278329208e-17-1.1348902039620747j)]"
